PARENT_OBJID;BEGDA;ENDDA;OBJID;NPP
2205;01.03.2005;30.06.2006;17742;AE
2205;01.03.2005;30.06.2006;17743;AF
2205;01.03.2005;01.09.2006;17744;AG
2205;01.03.2005;30.06.2006;17745;AH
2205;01.03.2005;01.09.2006;17746;AI
2205;01.03.2005;30.06.2006;17747;AJ
2205;01.03.2005;30.06.2006;17748;AK
2205;01.03.2005;01.09.2006;17845;AL
2205;01.03.2005;01.09.2006;17846;AM
2205;01.03.2005;30.06.2006;17847;AN
2205;01.03.2005;01.09.2006;17848;AO
2205;01.03.2005;31.12.2006;17849;AP
2205;01.03.2005;30.06.2006;17850;AQ
2205;01.03.2005;30.06.2006;17851;AR
2205;01.03.2005;24.07.2006;17852;AS
2205;01.03.2005;30.06.2006;17853;AT
2205;01.03.2005;01.09.2006;17854;AU
2205;01.03.2005;01.09.2006;17855;AV
2205;01.03.2005;30.06.2006;17860;AW
2205;01.03.2005;02.07.2006;17856;AX
2205;01.03.2005;30.06.2006;18103;AY
2205;01.03.2005;01.09.2006;18107;AZ
2206;01.01.2005;30.06.2006;18179;
2206;01.01.2005;01.09.2006;17766;
2206;01.01.2005;01.09.2006;17774;
2206;01.01.2005;01.09.2006;17783;
2207;01.01.2005;30.06.2006;17728;
2207;01.01.2005;30.06.2006;17729;
2207;01.01.2005;30.06.2006;18765;
2208;01.01.2005;31.08.2006;19240;
2208;01.01.2005;31.08.2006;19275;
2208;01.01.2005;30.09.2006;19239;
2208;01.01.2005;30.09.2006;19242;
2208;02.08.2008;30.08.2008;55002743;
2208;01.01.2005;02.10.2006;19236;AA
2208;01.10.2006;31.03.2007;55000791;AB
2208;01.10.2006;05.07.2009;55000788;AB
2208;01.10.2006;31.05.2011;55000790;AB
2208;01.10.2006;31.05.2011;55000789;AC
2208;01.04.2009;14.07.2011;55004919;AD
2208;01.01.2005;31.08.2009;19249;AE
2208;01.01.2005;30.06.2011;19250;AE
2208;01.01.2005;31.05.2011;19251;AF
2208;01.01.2005;30.06.2011;19252;AG
2208;01.01.2005;14.07.2011;19253;AH
2208;01.04.2008;30.06.2011;55002725;AI
2208;01.04.2008;31.05.2011;55002726;AJ
2208;01.04.2008;14.07.2011;55002727;AK
2208;01.04.2008;01.08.2008;55002742;AL
2208;01.04.2008;31.05.2011;55002728;AL
2208;01.01.2005;14.07.2011;19246;AM
2208;01.04.2008;01.08.2008;55002745;AM
2208;01.01.2005;14.07.2011;19247;AN
2208;01.04.2008;01.08.2008;55002749;AN
2208;01.01.2005;31.03.2010;19254;AO
2208;01.04.2008;24.09.2008;55002775;AO
2208;01.04.2008;14.07.2011;55002732;AO
2208;01.01.2005;01.09.2009;19255;AP
2208;01.01.2005;31.05.2011;19264;AP
2208;01.04.2008;01.08.2008;55002776;AP
2208;01.04.2008;14.07.2011;55002730;AQ
2208;01.01.2005;29.09.2011;19265;AR
2208;01.04.2008;31.03.2011;55002731;AS
2208;01.01.2006;31.03.2009;55000656;AT
2208;01.04.2008;01.10.2010;55002729;AW
2208;01.01.2005;01.10.2010;19294;AX
2208;01.01.2005;01.08.2008;19267;AY
2208;01.01.2005;02.02.2010;19280;AY
2208;01.01.2005;01.09.2008;19263;AZ
2208;01.01.2005;01.08.2008;19285;BA
2208;01.01.2005;01.08.2008;19276;BD
2208;01.01.2005;01.08.2008;19291;BF
2208;01.01.2005;01.02.2007;19259;BJ
2208;01.01.2005;01.02.2007;19257;BK
2208;01.01.2005;01.02.2007;19260;BL
2208;01.01.2005;01.02.2007;19258;BM
2208;01.01.2005;01.02.2007;19261;BN
2209;01.01.2005;24.09.2008;18777;
2209;01.01.2005;18.11.2008;19068;
2209;01.06.2008;31.07.2008;55002958;
2209;01.06.2008;01.07.2009;55002966;
2209;01.01.2005;21.11.2011;18778;AA
2209;01.01.2005;30.06.2011;18779;AB
2209;01.01.2005;30.06.2011;18781;AC
2209;01.01.2005;31.03.2007;19411;AD
2209;01.01.2005;31.05.2011;19069;AD
2209;01.01.2005;16.07.2006;19416;AE
2209;13.04.2010;27.08.2011;55007087;AE
2209;01.01.2005;30.06.2011;19081;AF
2209;01.01.2005;22.07.2011;18125;AG
2209;01.01.2005;14.07.2011;19410;AH
2209;01.04.2007;30.06.2011;19415;AI
2209;17.07.2006;27.08.2011;18132;AJ
2209;17.07.2006;27.08.2011;18133;AK
2209;17.07.2006;30.06.2011;18134;AL
2209;01.01.2005;16.07.2006;18131;AM
2209;17.07.2006;27.08.2011;18135;AM
2209;17.07.2006;31.03.2011;18812;AN
2209;17.07.2006;31.03.2008;18138;AO
2209;17.07.2006;14.07.2011;19382;AO
2209;01.04.2007;30.06.2011;19349;AP
2209;01.04.2007;30.06.2011;19352;AQ
2209;17.07.2006;31.07.2008;18789;AR
2209;01.04.2008;14.07.2011;55002675;AR
2209;17.07.2006;03.11.2009;55557;AS
2209;24.03.2010;30.06.2011;55007101;AS
2209;17.07.2006;01.04.2008;18792;AT
2209;01.04.2008;27.08.2011;55002680;AT
2209;24.03.2010;27.08.2011;55007066;AU
2209;17.07.2006;08.02.2010;18790;AV
2209;24.03.2010;22.07.2011;55007067;AV
2209;01.04.2007;01.05.2010;19348;AW
2209;12.12.2007;29.09.2011;55002348;AW
2209;30.03.2011;30.06.2011;55009702;AX
2209;17.07.2006;19.05.2010;18801;AY
2209;30.09.2008;14.07.2011;55003759;AY
2209;17.07.2006;20.05.2010;18803;AZ
2209;01.06.2008;27.08.2011;55002957;AZ
2209;01.04.2008;31.05.2011;55002682;BA
2209;01.06.2008;17.06.2010;55002961;BA
2209;21.09.2009;30.05.2010;55005361;BB
2209;15.03.2010;20.05.2010;55006598;BC
2209;01.07.2008;08.09.2010;18782;BD
2209;01.01.2005;16.07.2006;18788;BE
2209;17.07.2006;01.02.2007;18837;BE
2209;17.07.2006;01.01.2007;18838;BF
2209;17.07.2006;31.12.2008;19393;BF
2209;01.07.2008;22.09.2010;18780;BF
2209;17.07.2006;01.01.2007;18839;BG
2209;17.07.2006;25.08.2008;18806;BG
2209;01.04.2007;21.09.2010;19412;BG
2209;01.01.2005;16.06.2010;19065;BH
2209;01.01.2005;16.07.2006;18836;BI
2209;17.07.2006;31.07.2008;18813;BI
2209;01.07.2008;21.06.2010;19132;BI
2209;17.07.2006;25.08.2008;18819;BJ
2209;01.04.2008;20.02.2010;55002677;BJ
2209;01.07.2008;21.06.2010;19082;BJ
2209;17.07.2006;10.09.2008;18820;BK
2209;07.05.2010;30.11.2010;18129;BK
2209;17.07.2006;31.07.2008;18824;BL
2209;07.05.2010;21.06.2010;18130;BL
2209;17.07.2006;31.07.2008;28221;BM
2209;07.05.2010;30.06.2010;18128;BM
2209;01.01.2005;31.03.2007;19346;BN
2209;17.07.2006;17.06.2010;18136;BN
2209;17.07.2006;26.05.2010;18139;BO
2209;01.04.2008;17.06.2010;55002681;BP
2209;17.07.2006;26.05.2010;19417;BR
2209;17.07.2006;21.06.2010;18795;BS
2209;01.04.2008;30.05.2010;55002702;BT
2209;01.01.2005;30.06.2008;19363;BU
2209;01.04.2008;19.09.2010;55002687;BU
2209;01.01.2005;31.07.2008;19372;BV
2209;01.04.2008;29.05.2009;55002683;BV
2209;01.04.2008;09.02.2010;55002701;BV
2209;01.04.2008;20.07.2010;55002685;BV
2209;11.09.2008;23.06.2010;55003750;BW
2209;01.01.2005;16.07.2006;19374;BX
2209;17.07.2006;21.06.2010;34110;BX
2209;17.07.2006;31.07.2008;18804;BY
2209;11.09.2008;21.06.2010;55003751;BY
2209;17.07.2006;31.07.2008;19384;BZ
2209;01.04.2008;17.06.2010;55002700;BZ
2209;17.07.2006;31.07.2008;19385;CA
2209;17.07.2006;23.06.2010;18802;CA
2209;17.07.2006;01.06.2010;19383;CB
2209;01.06.2008;08.02.2010;55002960;CB
2209;17.07.2006;31.07.2008;19387;CC
2209;14.11.2008;21.06.2010;55003876;CC
2209;17.07.2006;30.05.2010;18800;CD
2209;01.06.2008;24.09.2008;55002959;CD
2209;17.07.2006;23.06.2010;18805;CE
2209;17.07.2006;31.07.2008;19388;CF
2209;01.04.2008;08.04.2010;55002684;CF
2209;01.04.2008;17.06.2010;55002679;CF
2209;01.06.2008;30.10.2009;55002984;CF
2209;01.01.2005;16.07.2006;19394;CG
2209;17.07.2006;31.07.2008;19389;CG
2209;17.07.2006;21.06.2010;18799;CG
2209;01.01.2005;16.07.2006;19405;CH
2209;01.04.2008;17.06.2010;55002676;CH
2209;01.06.2008;01.03.2009;55002967;CH
2209;17.07.2006;31.07.2008;19390;CI
2209;01.04.2007;01.10.2009;28276;CI
2209;01.04.2008;22.06.2010;55002678;CI
2209;17.07.2006;31.07.2008;19395;CJ
2209;01.04.2007;14.08.2010;19414;CJ
2209;17.07.2006;31.07.2008;19391;CK
2209;17.07.2006;31.07.2008;19396;CK
2209;17.07.2006;10.09.2008;19398;CK
2209;17.07.2006;30.11.2008;19392;CK
2209;17.07.2006;31.07.2008;19397;CL
2209;01.06.2008;03.02.2009;55002963;CM
2209;17.07.2006;31.07.2008;19399;CN
2209;17.07.2006;31.07.2008;19400;CO
2209;17.07.2006;31.07.2008;19401;CP
2209;17.07.2006;31.07.2008;19402;CQ
2209;17.07.2006;31.07.2008;19403;CR
2209;17.07.2006;31.07.2008;19406;CS
2209;17.07.2006;31.07.2008;19407;CT
2209;01.06.2008;31.07.2008;55002962;CU
2209;01.06.2008;25.08.2008;55002964;DB
2209;01.06.2008;31.07.2008;55002965;DC
2209;01.06.2008;31.07.2008;55002968;DF
2209;01.06.2008;31.07.2008;55002969;DG
2209;01.06.2008;31.07.2008;55002970;DH
2209;01.06.2008;31.07.2008;55002971;DI
2209;01.06.2008;31.07.2008;55002972;DJ
2209;01.06.2008;31.07.2008;55002973;DK
2209;01.06.2008;31.07.2008;55002974;DL
2209;01.06.2008;31.07.2008;55002975;DM
2209;01.06.2008;31.07.2008;55002976;DN
2209;01.06.2008;31.07.2008;55002977;DO
2209;01.06.2008;31.07.2008;55002978;DP
2209;01.06.2008;31.07.2008;55002979;DQ
2209;01.06.2008;31.07.2008;55002980;DR
2209;01.06.2008;31.07.2008;55002981;DS
2209;01.06.2008;31.07.2008;55002982;DT
2209;01.06.2008;31.07.2008;55002983;DU
2210;01.01.2005;15.09.2005;18322;
2210;01.01.2005;31.12.2005;18343;
2210;01.01.2005;31.12.2005;18746;
2210;01.01.2005;01.04.2006;18442;
2210;01.01.2005;01.09.2006;18446;
2210;01.01.2005;31.12.2006;18419;
2210;01.01.2005;31.12.2006;18443;
2210;01.01.2005;31.12.2006;18741;
2210;01.01.2005;15.02.2007;18342;
2210;01.01.2005;01.08.2007;18410;
2210;01.01.2005;30.06.2008;18742;AA
2210;01.01.2005;30.06.2008;18743;AB
2210;01.01.2005;30.06.2008;18745;AC
2210;01.01.2005;30.06.2008;55003140;AC
2210;01.01.2005;30.06.2008;18382;AD
2210;01.01.2005;30.06.2008;18383;AE
2210;01.01.2005;30.06.2008;18384;AF
2210;01.01.2005;30.06.2008;18415;AG
2210;01.01.2005;30.06.2008;18421;AH
2210;01.01.2005;30.06.2008;18430;AI
2210;01.01.2005;30.06.2008;18428;AJ
2210;01.01.2005;30.06.2008;18423;AK
2210;01.01.2005;30.06.2008;18427;AL
2210;01.01.2005;30.06.2008;18424;AM
2210;01.01.2005;30.06.2008;18425;AN
2210;01.01.2005;30.06.2008;18433;AO
2210;01.04.2007;30.06.2008;55002029;AP
2210;01.01.2005;30.06.2008;18435;AQ
2210;01.01.2005;30.06.2008;18436;AR
2210;01.01.2005;30.06.2008;18437;AS
2210;01.04.2007;30.06.2008;55002030;AT
2210;01.01.2005;30.06.2008;18438;AU
2210;01.04.2007;30.06.2008;55002031;AV
2210;01.01.2005;30.06.2008;18444;AW
2210;01.01.2005;30.06.2008;18345;AX
2210;01.01.2005;30.06.2008;18414;AY
2210;01.01.2005;30.06.2008;19063;AZ
2210;01.01.2005;30.06.2008;18381;BA
2210;01.01.2005;28.08.2008;18412;BB
2210;01.01.2005;30.06.2008;18394;BC
2210;01.01.2005;30.06.2008;18409;BD
2210;01.01.2005;30.06.2008;18393;BE
2210;01.01.2005;30.06.2008;55002033;BF
2210;01.01.2005;30.06.2008;18392;BG
2210;01.04.2007;30.06.2008;55002035;BH
2210;01.04.2007;30.06.2008;55002037;BI
2210;01.04.2007;30.06.2008;55002039;BJ
2210;01.04.2007;30.06.2008;55002040;BK
2210;01.01.2005;30.06.2008;18408;BL
2210;01.01.2005;30.06.2008;18406;BM
2210;01.01.2005;31.07.2008;18405;BN
2210;01.01.2005;30.06.2008;18387;BO
2210;01.01.2005;30.06.2008;18388;BP
2210;01.01.2005;30.06.2008;18379;BQ
2210;01.01.2005;30.06.2008;18378;BR
2210;01.01.2005;30.06.2008;19061;BS
2210;01.01.2005;30.06.2008;19060;BT
2210;01.01.2005;30.06.2008;19062;BU
2210;01.01.2005;12.10.2008;18747;BV
2211;01.01.2005;18.08.2008;18513;AA
2211;01.01.2005;31.05.2011;18516;AA
2211;01.01.2005;06.05.2009;18514;AB
2211;01.01.2005;30.06.2011;18517;AB
2211;01.01.2005;31.05.2011;18519;AC
2211;24.11.2009;14.07.2011;55006325;AD
2211;01.01.2005;12.05.2009;18518;AE
2211;25.11.2009;30.06.2011;55006326;AE
2211;02.05.2007;10.03.2009;55001690;AF
2211;25.11.2009;14.07.2011;55006327;AF
2211;01.01.2005;24.11.2009;17890;AG
2211;01.01.2005;31.12.2009;17889;AG
2211;01.01.2005;28.12.2009;17891;AH
2211;01.01.2005;25.09.2006;18520;AI
2211;01.01.2005;24.05.2010;17944;AI
2211;01.01.2005;24.11.2006;18521;AJ
2211;01.01.2005;25.11.2009;17945;AJ
2211;01.01.2005;01.09.2008;18522;AK
2211;01.01.2005;31.05.2011;17946;AK
2211;01.01.2005;31.05.2011;17947;AL
2211;01.01.2005;01.03.2009;17892;AO
2211;01.01.2005;10.03.2009;17948;AT
2211;01.01.2005;25.09.2006;17949;AU
2211;01.01.2005;01.03.2008;17950;AV
2212;01.01.2005;30.07.2008;18906;
2212;01.01.2005;31.07.2008;18908;
2212;01.01.2005;31.07.2008;18910;
2212;21.10.2006;25.10.2006;19011;
2212;21.10.2006;25.10.2006;19012;
2212;21.10.2006;25.10.2006;19013;
2212;21.10.2006;25.10.2006;19014;
2212;21.10.2006;25.10.2006;19015;
2212;21.10.2006;26.10.2006;18868;
2212;25.10.2006;31.07.2008;18907;AA
2212;25.10.2006;31.07.2008;18909;AB
2212;01.01.2005;25.10.2006;18853;AC
2212;01.01.2005;31.03.2008;18856;AC
2212;07.11.2006;31.03.2008;55001003;AD
2212;01.01.2005;31.03.2008;18855;AE
2212;01.01.2005;01.10.2005;19408;AF
2212;01.01.2005;31.03.2008;18857;AF
2212;01.01.2005;31.03.2008;19419;AG
2212;01.01.2005;30.06.2008;19007;AH
2212;01.01.2005;01.07.2005;18859;AI
2212;01.01.2005;31.03.2008;19420;AI
2212;01.01.2005;31.03.2008;18860;AJ
2212;01.01.2005;31.03.2008;18862;AK
2212;01.01.2005;01.08.2005;18861;AL
2212;01.01.2005;31.03.2008;19003;AL
2212;01.01.2005;01.06.2005;18863;AM
2212;01.01.2005;31.03.2008;18866;AM
2212;01.01.2005;01.06.2005;18865;AN
2212;01.01.2005;31.03.2008;18867;AN
2212;01.01.2005;31.03.2008;18858;AO
2212;01.01.2005;20.10.2006;18868;AR
2213;01.01.2005;14.08.2007;17749;AA
2213;01.04.2007;30.05.2009;55002130;AA
2213;01.04.2007;14.07.2011;55002131;AA
2213;01.01.2005;14.07.2011;55000879;AB
2213;01.01.2009;30.06.2011;55004868;AC
2213;01.01.2009;31.05.2011;55004869;AD
2213;01.01.2009;30.06.2011;55004870;AE
2213;01.03.2010;31.05.2011;55006596;AF
2213;01.01.2005;27.08.2011;55000882;AG
2213;01.01.2009;31.05.2011;55003945;AH
2213;01.01.2005;23.09.2011;55000880;AI
2213;01.01.2009;14.07.2011;55004873;AJ
2213;01.01.2005;22.07.2011;55000885;AK
2213;01.10.2008;30.06.2011;55003782;AL
2213;01.01.2005;05.12.2011;55000886;AM
2213;01.01.2005;28.09.2011;55000888;AN
2213;01.01.2005;14.07.2011;55000889;AO
2213;01.01.2005;30.06.2011;55000890;AP
2213;01.01.2005;14.07.2011;55000891;AQ
2213;01.01.2005;22.07.2011;55000892;AR
2213;01.01.2005;30.06.2011;55000503;AS
2213;01.01.2005;27.08.2011;55000505;AT
2213;01.01.2005;14.07.2011;55000507;AU
2213;01.01.2005;30.06.2011;55000509;AV
2213;01.01.2005;01.08.2010;55000510;AW
2213;01.01.2005;29.12.2010;55000499;AX
2213;01.01.2005;30.06.2011;55000506;AY
2213;01.01.2005;14.07.2011;55000502;AZ
2214;01.01.2005;30.05.2006;19049;AA
2214;01.01.2005;31.03.2006;19050;AB
2214;01.01.2005;31.03.2006;19051;AC
2214;01.01.2005;30.06.2006;19053;AD
2214;01.01.2005;01.09.2006;19052;AE
2214;01.01.2005;01.09.2006;19071;AF
2214;01.01.2005;01.09.2006;19055;AG
2214;01.01.2005;31.03.2006;19076;AH
2214;01.01.2005;31.03.2006;19077;AI
2214;01.01.2005;31.03.2006;19054;AJ
2214;01.01.2005;31.03.2006;19079;AK
2214;01.01.2005;31.03.2006;19080;AL
2214;01.01.2005;01.09.2006;19427;AM
2214;01.01.2005;31.03.2006;19074;AN
2214;01.01.2005;31.03.2006;19073;AO
2214;01.01.2005;31.03.2006;19075;AP
2214;01.01.2005;31.03.2006;19078;AQ
2215;01.01.2005;31.03.2006;46119;
2215;01.01.2005;31.03.2006;46126;
2216;01.01.2005;02.07.2006;46134;10
2216;01.01.2005;01.07.2006;46143;11
2216;01.01.2005;31.03.2006;46146;12
2217;01.01.2005;31.12.2009;17883;AA
2217;01.01.2005;01.10.2008;17887;AB
2217;01.01.2005;28.05.2009;17884;AC
2217;01.01.2005;08.07.2009;17886;AD
2217;01.01.2005;30.06.2009;17885;AE
2218;01.01.2005;31.03.2006;17809;
2218;01.01.2005;14.05.2006;17807;
2218;01.01.2005;24.05.2006;17808;
2218;01.01.2005;06.06.2006;17810;
2219;01.01.2005;14.11.2006;19981;AA
2219;01.01.2005;18.12.2006;18524;AB
2219;01.01.2005;26.04.2006;18525;AC
2219;01.01.2005;17.12.2006;18526;AD
2219;01.01.2005;28.06.2006;18527;AE
2219;01.01.2005;10.07.2006;18528;AF
2219;01.01.2005;04.12.2006;18529;AG
2220;01.01.2005;01.04.2007;17769;AA
2220;01.01.2005;01.02.2007;17336;AB
2220;01.01.2005;01.02.2007;17337;AC
2220;01.01.2005;01.02.2007;17338;AD
2222;01.01.2005;31.03.2007;17705;AA
2222;01.01.2005;31.03.2007;17713;AB
2222;01.01.2005;31.03.2007;17721;AC
2222;01.01.2005;31.03.2007;18922;AD
2222;01.01.2005;31.03.2007;18923;AE
2222;01.01.2005;02.07.2005;17700;AH
2223;01.01.2005;18.09.2006;17045;AA
2223;01.01.2005;18.09.2006;17046;AB
2223;01.01.2005;18.09.2006;17047;AC
2223;01.01.2005;31.03.2009;17044;AD
2223;01.01.2005;30.09.2008;17041;AE
2223;01.01.2005;30.09.2008;17039;AF
2223;01.01.2005;19.10.2008;17040;AG
2223;01.01.2005;18.11.2008;17042;AH
2223;01.01.2005;02.10.2008;17043;AI
2223;01.01.2005;30.09.2008;55000533;AJ
2223;01.01.2005;30.09.2008;55000532;AL
2224;01.01.2005;31.03.2009;18192;
2224;01.01.2005;30.04.2009;18191;
2225;01.01.2005;30.04.2009;17826;
2225;01.01.2005;30.04.2009;17827;
2226;01.01.2005;30.04.2009;17286;AB
2226;01.01.2005;30.04.2009;17287;AC
2227;01.01.2005;31.12.2007;17324;
2227;01.01.2005;31.12.2007;17417;
2228;01.01.2005;30.04.2009;17560;
2228;01.01.2005;30.04.2009;17561;
2229;01.01.2005;31.12.2007;17526;
2229;01.01.2005;31.12.2007;17527;
2230;01.01.2005;31.05.2009;17100;
2230;01.01.2005;31.05.2009;17101;
2231;10.11.2005;27.08.2011;55000838;AA
2231;01.01.2008;29.06.2009;55002460;AA
2231;01.01.2008;09.09.2010;55002407;AB
2231;10.09.2010;22.07.2011;55002407;AB
2231;01.01.2008;09.09.2010;55002411;AC
2231;10.09.2010;14.07.2011;55002411;AC
2231;01.01.2008;09.09.2010;55002415;AD
2231;10.09.2010;27.08.2011;55002415;AD
2231;01.01.2005;09.09.2010;16403;AE
2231;10.09.2010;27.08.2011;16403;AE
2231;01.01.2005;09.09.2010;16404;AF
2231;10.09.2010;27.08.2011;16404;AF
2231;01.01.2008;18.11.2009;55002457;AG
2231;19.11.2009;09.09.2010;55006314;AG
2231;10.09.2010;30.06.2011;55006314;AG
2231;10.11.2005;30.06.2011;55000842;AH
2231;01.01.2008;18.11.2009;55002458;AH
2231;10.11.2005;09.09.2010;55000844;AI
2231;01.01.2008;18.11.2009;55002459;AI
2231;10.09.2010;30.06.2011;55000844;AI
2231;01.01.2005;09.11.2006;16405;AJ
2231;01.01.2008;09.09.2010;16436;AJ
2231;10.09.2010;30.06.2011;16436;AJ
2231;01.01.2005;11.11.2005;16406;AK
2231;01.01.2008;09.09.2010;16437;AK
2231;10.09.2010;27.08.2011;16437;AK
2231;01.01.2008;31.08.2010;55002455;AL
2231;01.01.2008;30.06.2011;16439;AL
2231;01.01.2008;30.06.2011;16440;AM
2231;10.11.2006;18.11.2009;55000839;AN
2231;01.01.2008;07.07.2011;16441;AN
2231;10.11.2005;18.11.2009;55000840;AO
2231;01.01.2008;30.06.2011;16442;AO
2231;01.01.2008;18.11.2009;55002456;AP
2231;29.08.2008;30.06.2011;55003738;AP
2231;01.01.2008;05.02.2012;55002461;AQ
2231;01.01.2005;31.12.2007;16407;AY
2231;01.01.2005;31.12.2007;16423;AZ
2232;01.01.2005;01.12.2010;17067;AA
2232;01.04.2007;01.04.2007;17053;AA
2232;01.04.2007;14.07.2011;55001861;AB
2232;01.01.2005;14.07.2011;17050;AC
2232;01.01.2005;25.09.2011;17051;AD
2232;01.01.2005;27.08.2011;17052;AE
2232;01.04.2007;30.06.2011;17066;AF
2232;01.04.2007;30.06.2011;17065;AG
2232;01.04.2007;30.06.2011;17070;AH
2232;01.01.2010;14.07.2011;55007000;AI
2232;01.04.2007;30.06.2011;17069;AJ
2232;01.04.2007;14.07.2011;17068;AK
2232;01.04.2007;22.10.2007;17072;AL
2232;01.04.2007;22.07.2011;17071;AL
2232;01.01.2005;01.04.2007;17054;AM
2233;01.01.2005;09.01.2012;14772;AA
2233;01.01.2005;31.12.2008;14778;AB
2233;01.01.2005;22.07.2011;14608;AB
2233;01.01.2005;27.08.2011;14609;AC
2233;01.01.2005;23.11.2011;14758;AD
2233;01.01.2005;18.01.2012;55000645;AE
2233;01.01.2005;14.07.2011;14779;AF
2233;01.01.2005;14.07.2011;14773;AG
2233;01.01.2005;27.08.2011;14759;AH
2233;01.01.2005;30.06.2011;14768;AI
2233;01.01.2005;27.08.2011;14775;AJ
2233;01.01.2005;14.07.2011;14774;AK
2233;01.01.2005;22.07.2011;14777;AL
2233;01.01.2005;31.12.2005;14760;AN
2233;01.01.2005;31.12.2008;14776;AN
2233;25.06.2008;30.09.2008;55003158;AO
2234;01.01.2005;14.07.2011;16385;AA
2234;07.02.2007;12.02.2007;16415;AA
2234;01.01.2005;14.07.2011;16386;AB
2234;01.01.2005;14.07.2011;16387;AC
2234;01.01.2005;22.07.2011;16408;AD
2234;01.01.2005;30.06.2011;16409;AE
2234;01.01.2005;14.07.2011;16418;AF
2234;01.01.2005;31.05.2011;16417;AG
2234;01.01.2005;30.06.2011;16416;AH
2234;01.01.2005;22.07.2011;16431;AI
2234;01.01.2005;14.07.2011;16432;AJ
2234;01.01.2005;30.06.2011;16430;AK
2234;01.01.2005;01.03.2007;16389;AL
2235;01.01.2007;06.02.2007;16468;
2235;01.01.2007;06.02.2007;16469;
2235;01.01.2007;06.02.2007;16470;
2235;01.01.2007;06.02.2007;16471;
2235;01.01.2007;06.02.2007;16472;
2235;01.01.2007;01.07.2011;55001247;AA
2235;01.01.2005;31.12.2006;16468;AB
2235;07.02.2007;30.06.2011;16473;AB
2235;01.01.2005;31.12.2006;16469;AC
2235;07.02.2007;30.06.2011;16474;AC
2235;01.01.2005;31.12.2006;16470;AD
2235;01.01.2005;30.06.2011;16475;AD
2235;07.02.2007;30.06.2011;16476;AE
2235;01.01.2005;31.12.2006;16472;AF
2235;07.02.2007;14.07.2011;16477;AF
2235;07.02.2007;30.06.2011;16478;AG
2235;07.02.2007;14.07.2011;16480;AH
2235;07.02.2007;30.06.2011;16481;AI
2235;07.02.2007;30.06.2011;16482;AJ
2235;07.02.2007;01.07.2011;16483;AK
2235;07.02.2007;30.06.2011;16484;AL
2235;07.02.2007;30.06.2011;16479;AM
2235;25.11.2008;30.06.2011;55003968;AN
2235;25.11.2008;30.06.2011;55003969;AO
2235;07.02.2007;31.05.2011;16496;AP
2235;07.02.2007;31.05.2011;16495;AQ
2235;07.02.2007;30.06.2011;16500;AR
2235;07.02.2007;14.07.2011;16501;AS
2235;01.01.2005;31.12.2006;16471;AT
2235;07.02.2007;30.06.2011;16498;AT
2235;07.02.2007;20.01.2011;20367;AU
2235;01.08.2008;30.06.2011;55003706;AV
2236;01.02.2005;24.08.2006;16854;AA
2236;19.11.2009;30.06.2011;55006340;AA
2236;01.02.2005;31.12.2007;55000933;AB
2236;01.02.2005;22.07.2011;16702;AB
2236;01.02.2005;31.05.2009;55000934;AC
2236;01.02.2005;30.06.2011;16703;AC
2236;01.02.2005;27.08.2011;16704;AD
2236;24.08.2006;27.08.2011;55000936;AE
2236;24.08.2006;14.07.2011;55000939;AF
2236;01.02.2005;19.01.2007;16716;AG
2236;19.11.2009;30.06.2011;55006338;AG
2236;31.01.2011;30.06.2011;55007950;AH
2236;01.02.2005;30.06.2011;16723;AI
2236;01.02.2005;30.06.2011;16724;AJ
2236;01.02.2005;30.06.2011;16725;AK
2236;01.02.2005;30.06.2011;16856;AL
2236;01.02.2005;30.06.2011;16857;AM
2236;01.02.2005;14.07.2011;16861;AN
2236;01.02.2005;30.06.2011;16858;AO
2236;19.11.2009;31.05.2011;55006339;AP
2236;01.02.2005;07.09.2011;16855;AQ
2236;01.02.2005;30.06.2011;16862;AR
2236;01.02.2005;14.07.2011;16863;AS
2236;01.02.2005;30.06.2011;16860;AU
2237;01.01.2005;16.01.2008;17633;
2237;01.01.2005;18.08.2011;55002789;AB
2237;01.01.2005;14.07.2011;17617;AC
2237;01.01.2005;14.07.2011;17621;AD
2237;01.01.2005;14.07.2011;17625;AE
2237;01.01.2005;30.06.2011;17629;AF
2237;01.01.2005;04.08.2011;17630;AG
2237;01.01.2005;20.07.2011;17634;AH
2237;01.01.2005;30.06.2011;17635;AI
2237;01.01.2005;29.09.2011;17636;AJ
2238;25.07.2007;31.07.2007;16047;
2238;01.01.2005;31.03.2007;16060;AA
2238;05.10.2006;14.07.2011;55000642;AA
2238;01.01.2005;29.09.2006;16016;AB
2238;01.01.2005;22.07.2011;16013;AB
2238;01.01.2005;29.09.2006;16017;AC
2238;01.01.2005;22.07.2011;16014;AC
2238;01.01.2005;29.09.2006;16021;AD
2238;01.01.2005;29.08.2011;16015;AD
2238;01.01.2005;27.08.2011;16042;AE
2238;01.01.2005;30.06.2011;16043;AF
2238;01.01.2005;22.07.2011;16044;AG
2238;01.01.2005;08.09.2011;16061;AH
2238;01.01.2005;01.07.2011;16071;AI
2238;01.01.2005;08.09.2011;16063;AJ
2238;01.01.2005;26.05.2008;16088;AK
2238;01.01.2005;14.07.2011;16046;AL
2238;01.01.2005;27.08.2011;16068;AM
2238;01.01.2005;22.07.2011;16062;AN
2238;01.01.2005;24.07.2007;16047;AO
